"sim","N","beta0","beta1","beta2","q","eta0","eta1","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","eta0_gs","se_eta0_gs","eta1_gs","se_eta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","eta0_cc","se_eta0_cc","eta1_cc","se_eta1_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","mle_msg","sim_msg"
"11422-13",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.575757575757576,0.113056099071147,0.538461538461538,-2.27707146393942,0.00379758495443562,0.184493661542847,0.00467451245640249,0.115202337457542,0.0165850144000139,0.417011999517631,0.154797879902923,-0.596272833142029,0.878313315004793,-2.27051172063868,0.00516589405846938,0.106391775994656,0.0054526086714705,0.0965368291170489,0.0166987204241245,-2.27222847020961,0.012303262224638,0.192319679373699,0.014734073700135,0.0892411510760301,0.0450871834185731,0.390870981039215,0.462772003859115,-0.812105407765561,2.829608876883,-2.2783732875589,0.00472765739074895,0.185008687133123,0.0236813327723102,0.115950241570991,0.00425872253906269,0.448464510446154,0.163847356506155,-0.616012349338744,0.911949894751358,"Converged",""
"11422-14",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.666666666666667,0.113641229108713,0.497584541062802,-2.28051536087983,0.00393290655246746,0.181270250184646,0.0046596858547978,0.152205495886374,0.0177276006209066,0.502168628226169,0.158823453276089,0.753219080734241,1.05821996793357,-2.28080776814943,0.00533839142723219,0.117390462275585,0.00545488113145732,0.171419305894144,0.0179168015508395,-2.29247829564281,0.0129918080159308,0.172650210885133,0.0147752901953578,0.231067234466379,0.0775906373414549,0.606721935443085,0.566522669045256,0.992949397192057,4.58534606196631,-2.28004445950596,0.00531729790649321,0.18071172627928,0.0282920384974601,0.155957544561345,0.00431143640897569,0.499116347919371,0.180983051914709,0.580460150692022,1.17366733574624,"Converged",""
"11422-15",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.37037037037037,0.113088769242193,0.464285714285714,-2.27862665699657,0.00381236699632506,0.175915423952097,0.00468026621132097,0.146915840215183,0.0138406868693996,0.517627725974796,0.164110301624084,-0.379234612708655,0.799697986860044,-2.27600433655097,0.00488407002368718,0.110047181877293,0.00517592896992426,0.137386532563517,0.013864532060173,-2.29433738401046,0.0109958010358429,0.188423064683245,0.0167792643039844,0.147387369683718,0.0415189410328318,-0.0913936838894176,0.57990840155859,-3.90603644803956,4.0079321314249,-2.27821866325654,0.00441044354890075,0.176595476254939,0.0178013918850618,0.138599665349867,0.00455696519904495,0.487669660689184,0.186276383595111,-0.0418329681644094,0.875673084688312,"Converged",""
"11422-16",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.633333333333333,0.114269242415793,0.464646464646465,-2.28227241108638,0.00387828268389767,0.186292079275135,0.00465365165616089,0.131210841531913,0.0141352442917221,0.565086798951091,0.165073421889287,1.48739298702786,0.968978201297144,-2.28622330939498,0.00514321588212073,0.129409984378357,0.00539072229329725,0.163156259512436,0.0141257839611093,-2.28135055830398,0.0117367264182825,0.178994230235871,0.0150059573065175,0.143791994471768,0.0444897694947689,0.340906609526956,0.508416412652909,1.43803925403075,2.47647933030871,-2.28087796208046,0.00432779808185014,0.186773928461145,0.0154169851253883,0.133681576699663,0.00427310531102702,0.520456275012582,0.173803806139713,1.28324880499554,0.964583086845598,"Converged",""
"11422-17",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.666666666666667,0.113215147880627,0.432432432432432,-2.281349264486,0.00370851007119603,0.177680936776662,0.00467275643030482,0.160670528020984,0.0122865646933278,0.629213090319264,0.163615429026611,-0.511842321681565,0.741928063837096,-2.27794441072857,0.00465564409075013,0.114136364180995,0.00509279868089756,0.148779633652389,0.0123550691742871,-2.27724316492765,0.0134915043849134,0.178599954640345,0.0149805635060655,0.199069494232742,0.0551067431836387,1.06888480211655,0.57815976096047,-3.10316460048145,3.26314243975624,-2.28388875325474,0.00468376470987518,0.177987604490478,0.0189664477720299,0.173898665262608,0.00436646853682233,0.724178454995351,0.191973762165939,-1.05144968922332,0.92450751725057,"Converged",""
"11422-18",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.633333333333333,0.113070090215594,0.502304147465438,-2.27833965966364,0.00376150432346126,0.178120890246241,0.00467258949635345,0.121090135872157,0.0136542787315489,0.442445654658609,0.152879741708946,0.164035954153425,0.775142536220285,-2.27787013273262,0.00508035809391255,0.111640736169796,0.0053654921496507,0.125584311586482,0.0137297372254647,-2.28573973569273,0.012068077104906,0.19780006521064,0.0149240516820428,0.0835123364510333,0.0518468224227364,0.331809742326521,0.492441261919061,1.77361590756519,2.72593028893641,-2.27759507334702,0.00461717747881068,0.177302036794975,0.018751383855665,0.108861698306923,0.0043542323084682,0.425988759624276,0.167902056924165,0.651475064985517,0.889029381493731,"Converged",""
"11422-19",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.67741935483871,0.112039801639276,0.508695652173913,-2.28410112464023,0.00355812672915921,0.178525440675021,0.00473012805034303,0.162419139854844,0.0159998389646197,0.111827151627167,0.15571020583848,1.93595265359333,0.976378882901415,-2.28854882792897,0.00486686463290573,0.104626525504026,0.00529101716122906,0.218683948188621,0.016006639408087,-2.27261310163263,0.0122822288047568,0.174948705661043,0.0148381914171492,0.175325730184304,0.0564062793632488,0.674851682513896,0.474106292414746,0.714967701350253,3.03352298384068,-2.28364561762959,0.00411260045573871,0.178474982834842,0.0198277303803211,0.165215153216694,0.0044729958018517,0.100335202987578,0.163684314917333,1.8121140132993,1.0530164519728,"Converged",""
"11422-20",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.586206896551724,0.113931517833531,0.470873786407767,-2.27534720658741,0.00387691410394135,0.181103325075974,0.00465544709149626,0.118148072099797,0.017245688504528,0.574113294272341,0.16466367355795,0.591691678398849,0.969394119899367,-2.27918180864574,0.00502499736769881,0.124852114615646,0.00533114831404114,0.13451019116925,0.0171578508612931,-2.27812982093938,0.0124188969880781,0.190843592668823,0.0147971365092801,0.0778892084038948,0.0574540101867788,-0.189800818110937,0.553834857024778,5.00829184700831,3.93762182641245,-2.27355192398111,0.00478399679244941,0.181821936163221,0.0262239970651993,0.0960917013094933,0.00440762847389901,0.497723195746957,0.188308215561159,1.41317386291119,1.19987879521064,"Converged",""
"11422-21",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.846153846153846,0.112856328089964,0.46606334841629,-2.27630856064179,0.00374808393968641,0.172174194346725,0.00468616417023033,0.131934290758911,0.0139988194554333,0.39708373771639,0.16361460531382,0.93674864461983,1.02789065954556,-2.27981328768521,0.00501727961696213,0.112465909006452,0.00526594985324263,0.148510353179312,0.0141497248411292,-2.30566356277582,0.0142561815555532,0.211748898901029,0.0156865375938923,0.158598715545837,0.0388302200740483,1.18273440506883,0.768935258387714,7.55121642987538,9.37722278993723,-2.27787220341093,0.00418487696681127,0.173201721812594,0.015912238896645,0.142643730099764,0.00441611876244165,0.459537030576133,0.176641819706535,0.263853966846789,1.0629520941485,"Converged",""
"11422-22",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.484848484848485,0.112909735080472,0.491150442477876,-2.2810036645328,0.00363954370915081,0.185058625727387,0.00468027212819924,0.133101354905495,0.013144166037017,0.200290133468726,0.155886130182305,1.65709675264899,0.876322164100328,-2.28897298279932,0.00497504246474006,0.118251104786313,0.00527457716922498,0.173455341471394,0.0131761741797218,-2.3040495253364,0.0116653682813168,0.206419666269743,0.0149052663857957,0.133164512900423,0.0421217456731284,-0.443835212897437,0.456397093945131,3.46715731660862,2.75281614212278,-2.27917488135922,0.00414085131921412,0.184485210561928,0.015758098748272,0.126467729941749,0.00449256186551761,0.144984712725848,0.165665893075959,1.97067930976218,0.936212398508155,"Converged",""
"11422-23",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.633333333333333,0.113215375835601,0.47906976744186,-2.27940443135013,0.0037244802178749,0.17950825513433,0.00466960331331382,0.138540509639799,0.0139375933581874,0.384518015893359,0.155962227288701,1.50278892992418,1.01614606699577,-2.27902214016594,0.00506873683582599,0.112287802824054,0.00533951961099768,0.162915413209168,0.0140253646554571,-2.2821835600703,0.011902021219582,0.172946957826033,0.0149265358205954,0.121171239372495,0.0453495752594606,0.253380977221326,0.488811397701926,2.41403968415323,2.74621992039138,-2.27973814765669,0.00424280991141895,0.17817192003522,0.0158085054471618,0.132832235807429,0.00445226688293091,0.401171006622233,0.170903171022007,1.93836327221951,1.21408598148271,"Converged",""
"11422-24",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.5,0.111756027883872,0.475609756097561,-2.28257556937153,0.00373992626993951,0.185619811761743,0.00481069549749172,0.14858034109793,0.0148287824125373,0.357868489249635,0.166894241043558,-1.37929269978797,1.01382955338524,-2.276468646857,0.00487778709668735,0.102842681939359,0.00513892321856041,0.120497506464402,0.0149235896444431,-2.29385412102354,0.0127327122390477,0.175498898324929,0.0154766607443889,0.219567913514048,0.0408100128035737,0.163062257541036,0.473487531294972,-1.38891339224702,2.57516494397071,-2.28465858996976,0.00416779534291896,0.185467321560234,0.0163623422644525,0.158105856395965,0.00463967031098293,0.443070313172831,0.1769763861485,-1.86805620600329,1.05981564306548,"Converged",""
"11422-25",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.655172413793103,0.113080031907174,0.455399061032864,-2.28429006342123,0.00388079820950688,0.185285742194347,0.00467226510685702,0.143150681794818,0.0167265727276973,0.490680695182969,0.166605430721347,1.12364937287354,1.1293469638601,-2.28574120217605,0.00510076735589964,0.122042833934836,0.00528632401152027,0.165307965277489,0.0167951909847312,-2.27922784185746,0.0131939968716318,0.180172436384034,0.0150123850719345,0.069868597194985,0.0550942184161345,1.14373832659681,0.556427179303579,-4.04261977984867,3.07541338535605,-2.28352246890859,0.00442180670478877,0.184823412764047,0.0185022995261669,0.139822815138837,0.00434346950716858,0.469437490532028,0.175904344658841,1.28668784168772,1.16377724320796,"Converged",""
"11422-26",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.620689655172414,0.113665061282632,0.487562189054726,-2.28360456544644,0.00389829618955075,0.180661331354151,0.00466965693127205,0.148289580993233,0.0149681479331847,0.673325839838314,0.158560468303057,-0.151207866771442,0.893876474725993,-2.28367261228667,0.00520230920241526,0.12287875277861,0.00545428358065781,0.146965883458877,0.0150980150002326,-2.28287292090317,0.0116792132390461,0.190744610294353,0.0147232142888315,0.135633950251366,0.0369084878586592,0.559008775144525,0.473101462915883,-0.447852601450136,1.84779151247105,-2.28454107693643,0.00474083954661981,0.181472230954275,0.018078539084809,0.153837346295145,0.00428535347367412,0.692668537607911,0.172577056373817,-0.36181408934862,0.936933253222524,"Converged",""
"11422-27",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.64,0.112929472783936,0.459821428571429,-2.27370658817404,0.00379028341941217,0.175426552526216,0.00468718482303248,0.124595974402826,0.0164615825514635,0.426843476630792,0.164601446720873,0.492870575249778,1.05139993387073,-2.26978812078098,0.004940111915037,0.105096971813808,0.0051888234360012,0.132086876000785,0.0165243584904736,-2.30039134955779,0.0113405621201134,0.181918672991672,0.0152063551469462,0.212283859036802,0.0433568047685381,0.447768301197517,0.562944773159492,0.749322425301768,2.27797463874848,-2.27491121330418,0.00419272989182052,0.176967903705837,0.0176861941996101,0.138412954140777,0.00443834352565163,0.456823401517104,0.173503032273378,-0.160433039774836,1.05815878228176,"Converged",""
"11422-28",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.625,0.113362561140456,0.488372093023256,-2.27748835592116,0.00377279414078237,0.176549088726889,0.00465819794856941,0.130593708485328,0.0139589473783387,0.316823841748494,0.157367696100986,1.76952610741235,0.940122300476903,-2.28013926728556,0.00515833088686406,0.111057102328921,0.00535002395087177,0.168217273041028,0.0140634688617066,-2.27884910638508,0.0123706336115776,0.182715128604621,0.0147915891188648,0.0943441288633024,0.0382522216639721,0.548367560379229,0.451043897448439,-0.261053415122292,1.8255340022589,-2.27687578497646,0.00419322190732233,0.176663723382927,0.015682667254394,0.13363446954402,0.00443978027512261,0.302314283134302,0.167630474452728,1.56636347115424,0.976028686273946,"Converged",""
"11422-29",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.566666666666667,0.111919659538502,0.478991596638655,-2.27762982446597,0.00371354473752831,0.174031254511367,0.00473469499910578,0.137072872907563,0.0168527129246894,0.175310602075274,0.163824880404099,1.05443397596348,1.02010653490935,-2.28655372418281,0.00492239693607437,0.111007803436854,0.00516450679237949,0.165565348055057,0.0169605931650348,-2.26016374777831,0.0124450014623637,0.152250452790575,0.0147478743838175,0.150263451634087,0.0764127724418804,0.113178025503454,0.5225915822233,1.6831111623269,4.06783451692335,-2.27630809464427,0.0040520535199513,0.173492369635094,0.0190211690347464,0.129723130989745,0.00471592019857602,0.134555802619772,0.180952262864839,1.37596205201805,1.11391494472902,"Converged",""
"11422-30",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.625,0.112167452937544,0.489539748953975,-2.28191154026682,0.0036164035177238,0.183890229676993,0.00472936381470019,0.166869276232551,0.0160195268066132,0.180580841629132,0.157488951993476,0.711429690793465,0.946833940247343,-2.28514716669834,0.00480027112354282,0.109690367421108,0.00516586537772236,0.184162046797204,0.0159450246803736,-2.26920398910677,0.0119624174219297,0.190850280301535,0.014836303706455,0.159018114008497,0.0600672110585566,0.466186613390503,0.639195364948468,0.413555604289038,4.47078347839761,-2.27965803481551,0.00401635261222077,0.185367987701116,0.0172188789444458,0.158658325967063,0.0046179251730727,0.0881425465719448,0.164589289401192,1.00748371664625,0.977594954274284,"Converged",""
"11422-31",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.5,0.113499529652432,0.516279069767442,-2.27693433466788,0.00382229208424181,0.175583800620432,0.00465959644756574,0.146014897728634,0.0152967020333009,0.393289373834664,0.156193584654009,0.535862350897536,0.860782849595816,-2.2785041286184,0.00520576634774901,0.110536588842327,0.00541511808734003,0.161575904948866,0.015354486635711,-2.28949279988608,0.0110358434587978,0.146454621834196,0.0158132001899735,0.28527961768113,0.0563726671032701,-0.0590837905053427,0.533333338229487,0.522885929579382,3.03854874238704,-2.27608573154908,0.00503202336010617,0.175065499276029,0.0246331948612733,0.151111327627515,0.0044453992544105,0.37740506960555,0.168512538778334,0.325642402577092,0.921189843178114,"Converged",""
"11422-32",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.576923076923077,0.113220314876852,0.532407407407407,-2.28396523965594,0.00378133316897029,0.184697248397968,0.00466775721669494,0.142021350317211,0.0139891400434994,0.308645711856603,0.150999453676132,0.889122635333981,0.790109407902217,-2.28822707820343,0.00530095275994005,0.115924934066595,0.00550100549493705,0.17068225925651,0.0140747606059467,-2.28707633001752,0.0113278884795933,0.200116866222847,0.0149215982764614,0.18312201501375,0.0444135220594743,-0.229389411563677,0.55179010893942,5.22956788970575,4.07201101133607,-2.28062945140462,0.00427659096198115,0.185315769018949,0.0167796451690256,0.135988793744087,0.00454716414618615,0.206234738885831,0.162378751392784,1.03703318388168,0.806441253000779,"Converged",""
"11422-33",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.666666666666667,0.112604375236503,0.480349344978166,-2.27823222983484,0.00370582085431678,0.183575360150431,0.00469660115155713,0.119284820144002,0.0164343554831828,0.211251804640991,0.167386241728551,1.47398620045983,1.0017922312033,-2.27705932637094,0.00486489648172583,0.105300359516905,0.00519354968820389,0.156059332087361,0.0163893440957355,-2.26299921839792,0.0119025396678006,0.170236602904938,0.0148735552860684,0.109017194144209,0.0576805756057892,0.619173864997129,0.591250324334703,0.563292476156287,3.11113634822881,-2.27687564209242,0.00412406599708587,0.183447011749622,0.017626497022027,0.113403536173103,0.00454220842987249,0.165531952138628,0.175915375128324,1.71448667523622,1.03180512653271,"Converged",""
"11422-34",390,-2.2778541,0.1764544,0.1413503,0.1,0.405465108108164,0.3897812,0.6,0.444444444444444,0.112472865668696,0.502222222222222,-2.28742870032354,0.00383099597483986,0.188760550203629,0.00470153097026228,0.15837114326373,0.0165785007237262,0.397177910496147,0.157193402849473,-0.179513321943603,0.951964221747193,-2.2918524754137,0.00515404227881792,0.122638799917925,0.00535005337708536,0.15588710284418,0.0166688978488487,-2.31099306771509,0.0117488212646407,0.208308425219929,0.01596867495316,0.155794940491524,0.0663765452826998,0.0387690135517108,0.514977396032703,-3.0578799743341,4.0618779961927,-2.28619525918308,0.00474456519644728,0.188286224956187,0.0252684616352266,0.149606574407033,0.00457131391610372,0.367128395739473,0.168671462543895,0.0968642648011457,1.09383006774825,"Converged",""
